report_date,geoid,short_name,full_name,cases,case_rate,new_cases,case_avg,deaths,mortality_rate,new_deaths,deaths_avg,case_fatality_rate
2020-02-07,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",0,0,0,0,0,0,0,0,NaN
2020-02-08,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",0,0,0,0,0,0,0,0,NaN
2020-02-09,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",0,0,0,0,0,0,0,0,NaN
2020-02-10,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",0,0,0,0,0,0,0,0,NaN
2020-02-11,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",0,0,0,0,0,0,0,0,NaN
2020-02-12,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",0,0,0,0,0,0,0,0,NaN
2020-02-13,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",0,0,0,0,0,0,0,0,NaN
2020-02-14,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",0,0,0,0,0,0,0,0,NaN
2020-02-15,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",0,0,0,0,0,0,0,0,NaN
2020-02-16,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",0,0,0,0,0,0,0,0,NaN
2020-02-17,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",0,0,0,0,0,0,0,0,NaN
2020-02-18,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",0,0,0,0,0,0,0,0,NaN
2020-02-19,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",0,0,0,0,0,0,0,0,NaN
2020-02-20,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",0,0,0,0,0,0,0,0,NaN
2020-02-21,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",0,0,0,0,0,0,0,0,NaN
2020-02-22,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",0,0,0,0,0,0,0,0,NaN
2020-02-23,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",0,0,0,0,0,0,0,0,NaN
2020-02-24,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",0,0,0,0,0,0,0,0,NaN
2020-02-25,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",0,0,0,0,0,0,0,0,NaN
2020-02-26,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",0,0,0,0,0,0,0,0,NaN
2020-02-27,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",0,0,0,0,0,0,0,0,NaN
2020-02-28,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",0,0,0,0,0,0,0,0,NaN
2020-02-29,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",0,0,0,0,0,0,0,0,NaN
2020-03-01,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",0,0,0,0,0,0,0,0,NaN
2020-03-02,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",0,0,0,0,0,0,0,0,NaN
2020-03-03,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",0,0,0,0,0,0,0,0,NaN
2020-03-04,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",0,0,0,0,0,0,0,0,NaN
2020-03-05,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",0,0,0,0,0,0,0,0,NaN
2020-03-06,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",0,0,0,0,0,0,0,0,NaN
2020-03-07,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",0,0,0,0,0,0,0,0,NaN
2020-03-08,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",0,0,0,0,0,0,0,0,NaN
2020-03-09,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",0,0,0,0,0,0,0,0,NaN
2020-03-10,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",0,0,0,0,0,0,0,0,NaN
2020-03-11,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",0,0,0,0,0,0,0,0,NaN
2020-03-12,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",0,0,0,0,0,0,0,0,NaN
2020-03-13,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",0,0,0,0,0,0,0,0,NaN
2020-03-14,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",0,0,0,0,0,0,0,0,NaN
2020-03-15,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",0,0,0,0,0,0,0,0,NaN
2020-03-16,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",0,0,0,0,0,0,0,0,NaN
2020-03-17,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",0,0,0,0,0,0,0,0,NaN
2020-03-18,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",0,0,0,0,0,0,0,0,NaN
2020-03-19,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",0,0,0,0,0,0,0,0,NaN
2020-03-20,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",0,0,0,0,0,0,0,0,NaN
2020-03-21,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",0,0,0,0,0,0,0,0,NaN
2020-03-22,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",0,0,0,0,0,0,0,0,NaN
2020-03-23,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",0,0,0,0,0,0,0,0,NaN
2020-03-24,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",1,0.007887741660685128,1,0.14285714285714285,0,0,0,0,0
2020-03-25,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",1,0.007887741660685128,0,0.14285714285714285,0,0,0,0,0
2020-03-26,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",1,0.007887741660685128,0,0.14285714285714285,0,0,0,0,0
2020-03-27,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",3,0.02366322498205539,2,0.42857142857142855,0,0,0,0,0
2020-03-28,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",4,0.03155096664274051,1,0.5714285714285714,0,0,0,0,0
2020-03-29,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",4,0.03155096664274051,0,0.5714285714285714,0,0,0,0,0
2020-03-30,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",4,0.03155096664274051,0,0.5714285714285714,0,0,0,0,0
2020-03-31,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",6,0.04732644996411078,2,0.7142857142857143,0,0,0,0,0
2020-04-01,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",7,0.055214191624795905,1,0.8571428571428571,0,0,0,0,0
2020-04-02,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",7,0.055214191624795905,0,0.8571428571428571,0,0,0,0,0
2020-04-03,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",10,0.0788774166068513,3,1,0,0,0,0,0
2020-04-04,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",10,0.0788774166068513,0,0.8571428571428571,0,0,0,0,0
2020-04-05,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",10,0.0788774166068513,0,0.8571428571428571,0,0,0,0,0
2020-04-06,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",13,0.10254064158890668,3,1.2857142857142858,0,0,0,0,0
2020-04-07,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",16,0.12620386657096205,3,1.4285714285714286,0,0,0,0,0
2020-04-08,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",19,0.14986709155301745,3,1.7142857142857142,0,0,0,0,0
2020-04-09,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",21,0.1656425748743877,2,2,1,0.007887741660685128,1,0.14285714285714285,4.761904761904762
2020-04-10,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",24,0.1893057998564431,3,2,1,0.007887741660685128,0,0.14285714285714285,4.166666666666666
2020-04-11,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",25,0.19719354151712823,1,2.142857142857143,1,0.007887741660685128,0,0.14285714285714285,4
2020-04-12,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",25,0.19719354151712823,0,2.142857142857143,1,0.007887741660685128,0,0.14285714285714285,4
2020-04-13,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",27,0.2129690248384985,2,2,1,0.007887741660685128,0,0.14285714285714285,3.7037037037037033
2020-04-14,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",27,0.2129690248384985,0,1.5714285714285714,1,0.007887741660685128,0,0.14285714285714285,3.7037037037037033
2020-04-15,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",31,0.244519991481239,4,1.7142857142857142,1,0.007887741660685128,0,0.14285714285714285,3.225806451612903
2020-04-16,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",31,0.244519991481239,0,1.4285714285714286,1,0.007887741660685128,0,0,3.225806451612903
2020-04-17,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",33,0.26029547480260923,2,1.2857142857142858,1,0.007887741660685128,0,0,3.0303030303030303
2020-04-18,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",35,0.2760709581239795,2,1.4285714285714286,1,0.007887741660685128,0,0,2.857142857142857
2020-04-19,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",36,0.28395869978466465,1,1.5714285714285714,1,0.007887741660685128,0,0,2.7777777777777777
2020-04-20,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",37,0.29184644144534977,1,1.4285714285714286,1,0.007887741660685128,0,0,2.7027027027027026
2020-04-21,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",38,0.2997341831060349,1,1.5714285714285714,1,0.007887741660685128,0,0,2.631578947368421
2020-04-22,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",42,0.3312851497487754,4,1.5714285714285714,1,0.007887741660685128,0,0,2.380952380952381
2020-04-23,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",50,0.39438708303425646,8,2.7142857142857144,1,0.007887741660685128,0,0,2
2020-04-24,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",55,0.4338257913376821,5,3.142857142857143,1,0.007887741660685128,0,0,1.8181818181818181
2020-04-25,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",55,0.4338257913376821,0,2.857142857142857,1,0.007887741660685128,0,0,1.8181818181818181
2020-04-26,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",64,0.5048154662838482,9,4,1,0.007887741660685128,0,0,1.5625
2020-04-27,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",71,0.5600296579086442,7,4.857142857142857,1,0.007887741660685128,0,0,1.4084507042253522
2020-04-28,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",76,0.5994683662120698,5,5.428571428571429,1,0.007887741660685128,0,0,1.3157894736842104
2020-04-29,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",84,0.6625702994975508,8,6,1,0.007887741660685128,0,0,1.1904761904761905
2020-04-30,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",95,0.7493354577650873,11,6.428571428571429,1,0.007887741660685128,0,0,1.0526315789473684
2020-05-01,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",150,1.1831612491027692,55,13.571428571428571,1,0.007887741660685128,0,0,0.6666666666666667
2020-05-02,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",195,1.5381096238336003,45,20,1,0.007887741660685128,0,0,0.5128205128205128
2020-05-03,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",241,1.9009457402251162,46,25.285714285714285,1,0.007887741660685128,0,0,0.4149377593360996
2020-05-04,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",354,2.7922605478825355,113,40.42857142857143,2,0.015775483321370257,1,0.14285714285714285,0.5649717514124294
2020-05-05,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",382,3.0131173143817196,28,43.714285714285715,2,0.015775483321370257,0,0.14285714285714285,0.5235602094240838
2020-05-06,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",399,3.1472089226133666,17,45,2,0.015775483321370257,0,0.14285714285714285,0.5012531328320802
2020-05-07,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",419,3.3049637558270692,20,46.285714285714285,3,0.02366322498205539,1,0.2857142857142857,0.7159904534606205
2020-05-08,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",426,3.360177947451865,7,39.42857142857143,3,0.02366322498205539,0,0.2857142857142857,0.7042253521126761
2020-05-09,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",449,3.541596005647623,23,36.285714285714285,2,0.015775483321370257,-1,0.14285714285714285,0.4454342984409799
2020-05-10,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",461,3.6362489055758447,12,31.428571428571427,2,0.015775483321370257,0,0.14285714285714285,0.43383947939262474
2020-05-11,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",466,3.6756876138792705,5,16,2,0.015775483321370257,0,0,0.4291845493562232
2020-05-12,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",484,3.8176669637716025,18,14.571428571428571,2,0.015775483321370257,0,0,0.4132231404958678
2020-05-13,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",500,3.943870830342565,16,14.428571428571429,2,0.015775483321370257,0,0,0.4
2020-05-14,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",520,4.101625663556267,20,14.428571428571429,2,0.015775483321370257,0,-0.14285714285714285,0.38461538461538464
2020-05-15,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",529,4.172615338502434,9,14.714285714285714,2,0.015775483321370257,0,-0.14285714285714285,0.3780718336483932
2020-05-16,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",533,4.204166305145174,4,12,2,0.015775483321370257,0,0,0.37523452157598497
2020-05-17,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",533,4.204166305145174,0,10.285714285714286,2,0.015775483321370257,0,0,0.37523452157598497
2020-05-18,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",550,4.338257913376821,17,12,2,0.015775483321370257,0,0,0.36363636363636365
2020-05-19,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",575,4.535451454893949,25,13,2,0.015775483321370257,0,0,0.34782608695652173
2020-05-20,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",596,4.7010940297683375,21,13.714285714285714,2,0.015775483321370257,0,0,0.33557046979865773
2020-05-21,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",621,4.898287571285465,25,14.428571428571429,2,0.015775483321370257,0,0,0.322061191626409
2020-05-22,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",635,5.008715954535058,14,15.142857142857142,2,0.015775483321370257,0,0,0.31496062992125984
2020-05-23,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",645,5.087593371141908,10,16,2,0.015775483321370257,0,0,0.31007751937984496
2020-05-24,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",656,5.174358529409445,11,17.571428571428573,2,0.015775483321370257,0,0,0.3048780487804878
2020-05-25,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",669,5.276899170998352,13,17,2,0.015775483321370257,0,0,0.29895366218236175
2020-05-26,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",682,5.3794398125872585,13,15.285714285714286,2,0.015775483321370257,0,0,0.2932551319648094
2020-05-27,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",710,5.600296579086441,28,16.285714285714285,2,0.015775483321370257,0,0,0.28169014084507044
2020-05-28,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",725,5.718612703996719,15,14.857142857142858,2,0.015775483321370257,0,0,0.27586206896551724
2020-05-29,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",736,5.805377862264256,11,14.428571428571429,2,0.015775483321370257,0,0,0.2717391304347826
2020-05-30,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",739,5.82904108724631,3,13.428571428571429,2,0.015775483321370257,0,0,0.2706359945872801
2020-05-31,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",741,5.844816570567681,2,12.142857142857142,2,0.015775483321370257,0,0,0.2699055330634278
2020-06-01,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",762,6.010459145442068,21,13.285714285714286,2,0.015775483321370257,0,0,0.26246719160104987
2020-06-02,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",772,6.08933656204892,10,12.857142857142858,2,0.015775483321370257,0,0,0.2590673575129534
2020-06-03,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",780,6.152438495334401,8,10,2,0.015775483321370257,0,0,0.2564102564102564
2020-06-04,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",791,6.239203653601937,11,9.428571428571429,2,0.015775483321370257,0,0,0.2528445006321113
2020-06-05,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",797,6.286530103566048,6,8.714285714285714,2,0.015775483321370257,0,0,0.2509410288582183
2020-06-06,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",802,6.325968811869474,5,9,2,0.015775483321370257,0,0,0.24937655860349126
2020-06-07,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",806,6.357519778512214,4,9.285714285714286,2,0.015775483321370257,0,0,0.24813895781637718
2020-06-08,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",814,6.420621711797695,8,7.428571428571429,2,0.015775483321370257,0,0,0.2457002457002457
2020-06-09,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",814,6.420621711797695,0,6,2,0.015775483321370257,0,0,0.2457002457002457
2020-06-10,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",822,6.483723645083177,8,6,2,0.015775483321370257,0,0,0.24330900243309003
2020-06-11,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",828,6.531050095047287,6,5.285714285714286,2,0.015775483321370257,0,0,0.24154589371980675
2020-06-12,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",833,6.570488803350712,5,5.142857142857143,2,0.015775483321370257,0,0,0.24009603841536614
2020-06-13,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",847,6.680917186600304,14,6.428571428571429,2,0.015775483321370257,0,0,0.23612750885478156
2020-06-14,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",847,6.680917186600304,0,5.857142857142857,2,0.015775483321370257,0,0,0.23612750885478156
2020-06-15,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",851,6.712468153243045,4,5.285714285714286,2,0.015775483321370257,0,0,0.23501762632197415
2020-06-16,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",855,6.7440191198857855,4,5.857142857142857,2,0.015775483321370257,0,0,0.23391812865497078
2020-06-17,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",861,6.791345569849896,6,5.571428571428571,3,0.02366322498205539,1,0.14285714285714285,0.34843205574912894
2020-06-18,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",869,6.854447503135377,8,5.857142857142857,3,0.02366322498205539,0,0.14285714285714285,0.34522439585730724
2020-06-19,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",874,6.8938862114388035,5,5.857142857142857,3,0.02366322498205539,0,0.14285714285714285,0.34324942791762014
2020-06-20,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",879,6.933324919742229,5,4.571428571428571,3,0.02366322498205539,0,0.14285714285714285,0.3412969283276451
2020-06-21,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",879,6.933324919742229,0,4.571428571428571,3,0.02366322498205539,0,0.14285714285714285,0.3412969283276451
2020-06-22,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",886,6.988539111367024,7,5,3,0.02366322498205539,0,0.14285714285714285,0.33860045146726864
2020-06-23,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",890,7.020090078009765,4,5,3,0.02366322498205539,0,0.14285714285714285,0.33707865168539325
2020-06-24,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",899,7.091079752955931,9,5.428571428571429,3,0.02366322498205539,0,0,0.33370411568409347
2020-06-25,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",907,7.1541816862414125,8,5.428571428571429,3,0.02366322498205539,0,0,0.33076074972436603
2020-06-26,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",915,7.217283619526893,8,5.857142857142857,3,0.02366322498205539,0,0,0.32786885245901637
2020-06-27,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",924,7.2882732944730595,9,6.428571428571429,3,0.02366322498205539,0,0,0.3246753246753247
2020-06-28,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",942,7.430252644365392,18,9,3,0.02366322498205539,0,0,0.3184713375796179
2020-06-29,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",950,7.493354577650873,8,9.142857142857142,3,0.02366322498205539,0,0,0.3157894736842105
2020-06-30,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",958,7.5564565109363535,8,9.714285714285714,3,0.02366322498205539,0,0,0.31315240083507306
2020-07-01,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",964,7.603782960900465,6,9.285714285714286,3,0.02366322498205539,0,0,0.3112033195020747
2020-07-02,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",973,7.67477263584663,9,9.428571428571429,3,0.02366322498205539,0,0,0.3083247687564234
2020-07-03,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",978,7.714211344150056,5,9,3,0.02366322498205539,0,0,0.3067484662576687
2020-07-04,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",978,7.714211344150056,0,7.714285714285714,3,0.02366322498205539,0,0,0.3067484662576687
2020-07-05,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",979,7.722099085810742,1,5.285714285714286,3,0.02366322498205539,0,0,0.30643513789581206
2020-07-06,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",989,7.800976502417593,10,5.571428571428571,3,0.02366322498205539,0,0,0.3033367037411527
2020-07-07,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",1012,7.9823945606133515,23,7.714285714285714,4,0.03155096664274051,1,0.14285714285714285,0.3952569169960474
2020-07-08,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",1024,8.077047460541571,12,8.571428571428571,4,0.03155096664274051,0,0.14285714285714285,0.390625
2020-07-09,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",1027,8.100710685523628,3,7.714285714285714,4,0.03155096664274051,0,0.14285714285714285,0.3894839337877313
2020-07-10,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",1036,8.171700360469794,9,8.285714285714286,6,0.04732644996411078,2,0.42857142857142855,0.5791505791505791
2020-07-11,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",1036,8.171700360469794,0,8.285714285714286,6,0.04732644996411078,0,0.42857142857142855,0.5791505791505791
2020-07-12,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",1036,8.171700360469794,0,8.142857142857142,6,0.04732644996411078,0,0.42857142857142855,0.5791505791505791
2020-07-13,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",1043,8.226914552094591,7,7.714285714285714,6,0.04732644996411078,0,0.42857142857142855,0.5752636625119847
2020-07-14,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",1055,8.321567452022812,12,6.142857142857143,6,0.04732644996411078,0,0.2857142857142857,0.5687203791469194
2020-07-15,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",1056,8.329455193683495,1,4.571428571428571,7,0.055214191624795905,1,0.42857142857142855,0.6628787878787878
2020-07-16,41140,St. Joseph,"St. Joseph, MO-KS Metro Area",1059,8.353118418665552,3,4.571428571428571,7,0.055214191624795905,0,0.42857142857142855,0.6610009442870632
2020-01-24,41180,St. Louis,"St. Louis, MO-IL Metro Area",0,0,0,0,0,0,0,0,NaN
2020-01-25,41180,St. Louis,"St. Louis, MO-IL Metro Area",0,0,0,0,0,0,0,0,NaN
2020-01-26,41180,St. Louis,"St. Louis, MO-IL Metro Area",0,0,0,0,0,0,0,0,NaN
2020-01-27,41180,St. Louis,"St. Louis, MO-IL Metro Area",0,0,0,0,0,0,0,0,NaN
2020-01-28,41180,St. Louis,"St. Louis, MO-IL Metro Area",0,0,0,0,0,0,0,0,NaN
2020-01-29,41180,St. Louis,"St. Louis, MO-IL Metro Area",0,0,0,0,0,0,0,0,NaN
2020-01-30,41180,St. Louis,"St. Louis, MO-IL Metro Area",0,0,0,0,0,0,0,0,NaN
2020-01-31,41180,St. Louis,"St. Louis, MO-IL Metro Area",0,0,0,0,0,0,0,0,NaN
2020-02-01,41180,St. Louis,"St. Louis, MO-IL Metro Area",0,0,0,0,0,0,0,0,NaN
2020-02-02,41180,St. Louis,"St. Louis, MO-IL Metro Area",0,0,0,0,0,0,0,0,NaN
2020-02-03,41180,St. Louis,"St. Louis, MO-IL Metro Area",0,0,0,0,0,0,0,0,NaN
2020-02-04,41180,St. Louis,"St. Louis, MO-IL Metro Area",0,0,0,0,0,0,0,0,NaN
2020-02-05,41180,St. Louis,"St. Louis, MO-IL Metro Area",0,0,0,0,0,0,0,0,NaN
2020-02-06,41180,St. Louis,"St. Louis, MO-IL Metro Area",0,0,0,0,0,0,0,0,NaN
2020-02-07,41180,St. Louis,"St. Louis, MO-IL Metro Area",0,0,0,0,0,0,0,0,NaN
2020-02-08,41180,St. Louis,"St. Louis, MO-IL Metro Area",0,0,0,0,0,0,0,0,NaN
2020-02-09,41180,St. Louis,"St. Louis, MO-IL Metro Area",0,0,0,0,0,0,0,0,NaN
2020-02-10,41180,St. Louis,"St. Louis, MO-IL Metro Area",0,0,0,0,0,0,0,0,NaN
2020-02-11,41180,St. Louis,"St. Louis, MO-IL Metro Area",0,0,0,0,0,0,0,0,NaN
2020-02-12,41180,St. Louis,"St. Louis, MO-IL Metro Area",0,0,0,0,0,0,0,0,NaN
2020-02-13,41180,St. Louis,"St. Louis, MO-IL Metro Area",0,0,0,0,0,0,0,0,NaN
2020-02-14,41180,St. Louis,"St. Louis, MO-IL Metro Area",0,0,0,0,0,0,0,0,NaN
2020-02-15,41180,St. Louis,"St. Louis, MO-IL Metro Area",0,0,0,0,0,0,0,0,NaN
2020-02-16,41180,St. Louis,"St. Louis, MO-IL Metro Area",0,0,0,0,0,0,0,0,NaN
2020-02-17,41180,St. Louis,"St. Louis, MO-IL Metro Area",0,0,0,0,0,0,0,0,NaN
2020-02-18,41180,St. Louis,"St. Louis, MO-IL Metro Area",0,0,0,0,0,0,0,0,NaN
2020-02-19,41180,St. Louis,"St. Louis, MO-IL Metro Area",0,0,0,0,0,0,0,0,NaN
2020-02-20,41180,St. Louis,"St. Louis, MO-IL Metro Area",0,0,0,0,0,0,0,0,NaN
2020-02-21,41180,St. Louis,"St. Louis, MO-IL Metro Area",0,0,0,0,0,0,0,0,NaN
2020-02-22,41180,St. Louis,"St. Louis, MO-IL Metro Area",0,0,0,0,0,0,0,0,NaN
2020-02-23,41180,St. Louis,"St. Louis, MO-IL Metro Area",0,0,0,0,0,0,0,0,NaN
2020-02-24,41180,St. Louis,"St. Louis, MO-IL Metro Area",0,0,0,0,0,0,0,0,NaN
2020-02-25,41180,St. Louis,"St. Louis, MO-IL Metro Area",0,0,0,0,0,0,0,0,NaN
2020-02-26,41180,St. Louis,"St. Louis, MO-IL Metro Area",0,0,0,0,0,0,0,0,NaN
2020-02-27,41180,St. Louis,"St. Louis, MO-IL Metro Area",0,0,0,0,0,0,0,0,NaN
2020-02-28,41180,St. Louis,"St. Louis, MO-IL Metro Area",0,0,0,0,0,0,0,0,NaN
2020-02-29,41180,St. Louis,"St. Louis, MO-IL Metro Area",0,0,0,0,0,0,0,0,NaN
2020-03-01,41180,St. Louis,"St. Louis, MO-IL Metro Area",0,0,0,0,0,0,0,0,NaN
2020-03-02,41180,St. Louis,"St. Louis, MO-IL Metro Area",0,0,0,0,0,0,0,0,NaN
2020-03-03,41180,St. Louis,"St. Louis, MO-IL Metro Area",0,0,0,0,0,0,0,0,NaN
2020-03-04,41180,St. Louis,"St. Louis, MO-IL Metro Area",0,0,0,0,0,0,0,0,NaN
